,Defensive passing,Dribbling,Defensive actions,Short passing,Playing time,Tackling,Attacking play,Passing volume,Progressive passing
Cory Burke,0.00761892847255275,0.19495609896436952,0.05314935872404173,0.2921754469339118,0.14554615449460978,0.43548756847601233,0.8141926184241655,0.0,0.0
Wilfrid Kaptoum,0.017601867376145112,0.12400151323367972,0.07795742981110929,0.4881391796017369,0.20360624858020399,0.6230992483036248,0.015517645586770606,0.5552338957027756,0.04150813771220865
Steven Beitashour,0.04563985678748755,0.010412176158979108,0.3161800931884624,0.4808946425260406,0.46637369278054586,0.17597941431778943,0.0,0.22436316612974605,0.6064380229042204
Wyatt Omsberg,0.08258854538310696,0.0,0.8337796814447277,0.46659435611632266,0.20171287574330707,0.0,0.1989778821406793,0.0,0.0
Steve Birnbaum,0.07727904199193911,0.0,0.6968557373863902,0.23630387763999375,0.5768183299897255,0.0,0.3462096511373498,0.0,0.0
Matt Besler,0.0501784124535301,0.004006500725252653,0.48573967271309576,0.08829503888741247,0.4170034610239374,0.0,0.0,0.7614690701729679,0.0
Bressan,0.09452261660851989,0.0,0.6317313870473957,0.215708568930542,0.3852154747736163,0.0,0.029802919869563217,0.629421612927913,0.0
Jon Bell,0.04728493995217268,0.0,0.6756385848914213,0.4658311716827646,0.15490353330940623,0.5300714618528258,0.13894998109308915,0.0,0.0
Donny Toia,0.043636076868092934,0.020491853606441797,0.34244772824413006,0.262491531890398,0.2953287156346324,0.4893768829700306,0.06555775431843512,0.2570039412879938,0.6437748806725043
Oswaldo Alanís,0.0860141914100946,0.030139881663711697,0.6136150744225015,0.05718647627440298,0.5048488398298201,0.10404818376637992,0.07571483478343806,0.5834965997786697,0.0
Jake Nerwinski,0.030612221523677326,0.0027835979030693017,0.4280008435209582,0.32394870187016356,0.5816943373226074,0.3561473536555382,0.06797524869476794,0.30032748657999836,0.38846001951098946
Andrés Reyes,0.06423621877611874,0.0,0.5305761726415391,0.21784786152000707,0.33653699416169836,0.7251510957674006,0.16674436218807878,0.0,0.0
Bakaye Dibassy,0.05199516186461509,0.02001800200373857,0.5712125110701061,0.1118920427661412,0.7616289884526508,0.25614083153338896,0.08065856175586406,0.06964288302810834,0.03239512818371848
Nick DePuy,0.05689783642915009,0.0,0.6069017652788662,0.07520813638489483,0.47139802513846096,0.17801818949955941,0.05984661435723577,0.6043909567369642,0.0
Christian Makoun,0.05828774586184645,0.0,0.47804885798482666,0.1841510102856053,0.5412852884958376,0.25911879720054326,0.020358806118644074,0.5736131484341523,0.21114306482748402
Donovan Pines,0.045509609527758926,0.0,0.685758368198437,0.1988186032290416,0.4346052161375298,0.5138977351927487,0.16952332278133844,0.0,0.08015463679344662
Danny Wilson,0.12906602542888687,0.0,0.5630402950384557,0.0,0.4338790143968004,0.24369303059955055,0.13283400544326798,0.6332814713412702,0.0
Geoff Cameron,0.0695040571419213,0.023572852071348595,0.6321590648388553,0.050898221723053506,0.7017577716479798,0.30875061790401626,0.015085907496958713,0.06193066465841471,0.023321417174767402
Ayo Akinola,0.0,0.10160145823264279,0.0,0.7233376689508136,0.0225700056736629,0.0,0.6823687523874921,0.017978903493598725,0.0
Bradley Wright-Phillips,0.006389225989768095,0.0866492022993494,0.07475157066150906,0.6462203528335128,0.13863918520279758,0.28812486918621405,0.6773925661604955,0.09036093842328045,0.0
José Mauri,0.011484350441336518,0.012799852017664072,0.12309663057908755,0.5654249959677679,0.028186452227593663,0.44178999118373047,0.0,0.6846773366217339,0.009494170604207125
Leonard Owusu,0.03646944563530502,0.10678605438728692,0.13052093636604153,0.4006976270179624,0.3492673107747094,0.655199514725546,0.0,0.5083289845399002,0.0
Daniel Royer,0.0,0.121615612588161,0.058989196617425264,0.528337066279492,0.0,0.23241736045216066,0.7549558392897924,0.18070726033043988,0.21437956805390623
Julián Carranza,0.0,0.06051204095232121,0.0,0.4932557337503494,0.147924415782954,0.6748580463257289,0.49878220175115934,0.1641291374593404,0.0
Judson,0.022089221946484185,0.0,0.18298842110371003,0.01991525992886631,0.26190706347838993,0.9152029476175882,0.0,0.24343615231122157,0.01333345258544419
Joevin Jones,0.02151210923123701,0.13586217632975692,0.2124762038019072,0.3437920432882654,0.3309932810495446,0.5391884238680459,0.0,0.32284493812322207,0.5596695716080496
A.J. DeLaGarza,0.032404635446641995,0.0,0.3045321818109683,0.6901862882830458,0.0,0.4124133507601236,0.018092069645736408,0.15494581360960066,0.48521405305771376
Ronald Hernández,0.005680392100868317,0.16387823030695914,0.23761698702878084,0.6307804990793069,0.0,0.41139940433611133,0.0489416262849541,0.2450796937997666,0.5357769864870584
Tristan Blackmon,0.054593967791893856,0.022964533424576078,0.49545114675169216,0.377906649356476,0.3108234762269248,0.2510927225450563,0.031603371435733635,0.5725081507229721,0.34609783301936947
Florian Jungwirth,0.07584304671874674,0.0,0.7058366578353971,0.5135401055727367,0.31227541631262246,0.033671345685833604,0.05444347788723144,0.3615317652026486,0.0
Jonathan Mensah,0.08873449257405235,0.0,0.6844103298670707,0.0,0.6190582964895491,0.0,0.1637482331430138,0.33713800125300536,0.0
Bruno Gaspar,0.01712101400153066,0.0,0.2374353213453277,0.577591817228685,0.05460102207871282,0.5005050630417403,0.20173533535801358,0.1420352411231715,0.5434715141866053
Daniel Steres,0.06765536524471373,0.0,0.6795566715224252,0.27149970284750496,0.28189869525346956,0.0,0.1122002301904138,0.606512676748222,0.0
Amro Tarek,0.11017720855306808,0.0,0.7560717960902078,0.2929017836190266,0.14634730171296692,0.4972379887601302,0.0894928682901346,0.12603296012153997,0.19459839754863198
Larrys Mabiala,0.09027613311556879,0.0051177331141090306,0.6430809451843048,0.21301995754668152,0.6669208728877888,0.08531271612423008,0.059571212060667615,0.2779981739020298,0.0
Antonio Carlos,0.07858428351896454,0.0,0.6427944752229913,0.02179090205984601,0.6692298027195592,0.06108503863792566,0.059345340965258515,0.3536144076622,0.0
Derrick Williams,0.05885558997807848,0.05980142171430173,0.5721723451190004,0.1512348697604124,0.45102199189667763,0.04131027865040253,0.014095549757559458,0.6613475412513957,0.0
Francisco Calvo,0.07644094305774761,0.01521036599291043,0.7368242597056969,0.12872252391279887,0.36166781300263184,0.397299478743013,0.17285790475103108,0.3323841718360433,0.07373176685695865
Alexander Callens,0.06426194531550009,0.0,0.553598130297492,0.14036854939804055,0.644539962396745,0.2145597073381596,0.057304108606312305,0.4472342282065862,0.07018786200718366
Shane O'Neill,0.08811706588043418,0.04321906945179043,0.5299632243393148,0.30639509651538666,0.6476081657551002,0.27106257124645444,0.0,0.350367330857379,0.0
Andrew Farrell,0.09465029482980132,0.0,0.5265184050092707,0.0,0.6580503293647887,0.2668202093244304,0.0,0.457817027636681,0.0
Nathan Cardoso,0.03793545942414421,0.00839762173467843,0.48650160128861114,0.0,0.2483434528228862,0.8306483980056106,0.0586093519523826,0.08197734446503542,0.0
Yeimar Gómez Andrade,0.05399965376932995,0.0,0.5441384125517504,0.0,0.6277514127493803,0.5321461636524263,0.059205826730217494,0.1422698835341035,0.0
J.T. Marcinkowski,0.6458170308117428,0.0,0.0,0.0,0.7037828625799656,0.0,0.0,0.29598994079571966,0.0
Adalberto Carrasquilla,0.01366682757173946,0.1188053538377792,0.07463964025847009,0.6132372485293105,0.031603761512094146,0.5281752336710778,0.12923128387623387,0.5495018830067622,0.07380099915585853
Adam Esparza,0.010192144269269406,0.027009560843012464,0.16767963266345437,0.5973519087896346,0.2095669704011709,0.4517293100399666,0.0,0.605180268218637,0.0
Brandon Servania,0.023083623392234773,0.11628898741121392,0.23430228646794202,0.5598084298848026,0.2723120593828446,0.6024998633577604,0.06780488593676373,0.3892280313439044,0.15622122823602375
Jacori Hayes,0.0,0.07327206983878565,0.0,0.435219239453994,0.0652426645544107,0.7551049348895225,0.0,0.48039082986455717,0.0
George Fochive,0.01173594004663349,0.0,0.22778921245162348,0.48632550530055557,0.32577789594336504,0.7386495468201565,0.191782456381079,0.15004441413127476,0.02082349647835006
Marlon Hairston,0.009262451168964958,0.0,0.14068175278141742,0.23932997107007514,0.35445686417196093,0.7148296082296924,0.04564923251163199,0.53304702099435,0.0
Lassi Lappalainen,0.004261577194218416,0.14403833903578034,0.0844413024719916,0.48990549073797457,0.0,0.5110165521002173,0.2589153663070309,0.3239863573900544,0.5467676190339688
Andres Jasson,0.0,0.19605634370469888,0.016155628959225652,0.4003037427821589,0.09774678860762959,0.8175078609907787,0.029337808497102744,0.3487198009376935,0.02679692561492405
Boniek García,0.06028169988430193,0.023894906676977593,0.30943472990394194,0.621484008291666,0.2674820937260114,0.5609873341590041,0.0,0.35714068083890915,0.0
Ethan Zubak,0.00588736338295105,0.18442420961071088,0.07621138202234472,0.66068351365009,0.06160357879951482,0.35965490666608096,0.5977951982769385,0.0,0.1820341122158635
Brent Kallman,0.10638199163113625,0.0,0.7602482022449452,0.43044675249361675,0.3932179474821687,0.1266419331331212,0.1910263910689941,0.1213433448853785,0.05955932525659774
Aboubacar Keita,0.12890570510619256,0.0,0.7933247614375627,0.21726113073468734,0.3376717210529485,0.12478673959556608,0.0,0.42097840986830043,0.0
Christian Mafla,0.026343595122806145,0.017055353325368346,0.14389876741521582,0.4763495742717153,0.0,0.7176177583366061,0.0,0.24831650089039417,0.41804667927395944
Matt Hedges,0.09643520344558978,0.0,0.7975618327452909,0.34097526727871125,0.38897078054068707,0.0,0.06708734525819973,0.2872842870404985,0.0
Jack Maher,0.10149038211020851,0.0,0.7212854736213318,0.38698006202057467,0.49664466074530067,0.0895725437681047,0.05209912162634985,0.24959952195944993,0.0
Aljaž Struna,0.05908386753289878,0.0,0.4670591688028787,0.4100592553107717,0.5102321744417967,0.216469861934626,0.005882596746076494,0.5504412399724581,0.0
José Antonio Martínez Gil,0.1101793707407009,0.0,0.5593465020188044,0.19905530306412417,0.3293284499805304,0.09096346297895955,0.0182540562475508,0.7199334643780414,0.0
Tim Parker,0.11239236143085946,0.0,0.4853645537823853,0.0,0.7887000421250971,0.0,0.09558859977607564,0.3472018907270208,0.007424098862649489
Ranko Veselinović,0.10581701696586515,0.02952354614720295,0.6777844945461187,0.1580718619355893,0.6856861901421794,0.08411438813006829,0.12593152360398954,0.10224017938659524,0.0
Eddie Segura,0.07182227303062916,0.0,0.43396975682494915,0.21908950122954912,0.3320262427551234,0.4865596371633128,0.0,0.6380895783965223,0.06611796470071635
Maxime Chanot,0.06574139302155536,0.023560173441475568,0.6535452611354052,0.0,0.7367625712427035,0.13504038251489092,0.06103805311097337,0.05561931086293374,0.011288762380108256
Henry Kessler,0.06628469208365662,0.0,0.6811265949464892,0.12344771242288546,0.663923128962363,0.10836201678429906,0.07319472509275157,0.24195009385283156,0.0
Rodrigo Schlegel,0.06188553604287127,0.0,0.6025934650129242,0.23893952953101089,0.5592292426003098,0.5102968730323464,0.053093814837480206,0.0,0.0
Anton Walkes,0.039469120998913254,0.0,0.5105416723723029,0.01875917005364948,0.7157314980609506,0.19783246810678592,0.025185925191652917,0.42945911584152374,0.03096380204086092
Gustavo Vallecilla,0.07585751049040516,0.04226138199103518,0.6896001613349783,0.15989563739374912,0.5805056785945987,0.3653314533722462,0.07149058719316881,0.12561766819499295,0.0
Michael Boxall,0.06587371016898243,0.0,0.45677572709138653,0.09558034786393124,0.7631596116799733,0.43913679497878794,0.017287624033690514,0.0439832708493185,0.01984638223489796
Dom Dwyer,0.008038760322721624,0.11243471619222913,0.0,0.6411275130994968,0.0,0.44762075049233,0.6130946000437328,0.0,0.0
Sean Johnson,0.4002622952007161,0.0,0.0,0.0,0.9138286388344655,0.0,0.0,0.06860986726851134,0.0
Eloy Room,0.5830983000177539,0.0,0.0,0.0,0.8042530292061317,0.0,0.0,0.0,0.11477559640083083
Renzo Zambrano,0.030402019856439467,0.06775045263293895,0.021028773817531706,0.5188572300859284,0.03444862822248048,0.5785942581787519,0.0,0.6235964522286337,0.0
Ralph Priso-Mbongue,0.0,0.07870228704130751,0.18743430551857734,0.6286110927672919,0.01849721138760129,0.6623254907318338,0.002047356565312384,0.3528330398257971,0.003142771905052743
Noble Okello,5.644609495673682e-05,0.038349680457124675,0.19916004324486866,0.39976550074760314,0.25885752745217955,0.5822888976361162,0.0,0.6199094110075921,0.09325697145348427
Michael Baldisimo,0.04758352556097955,0.004438166380950037,0.11689827252560206,0.218059410942527,0.24342117405988303,0.5724416031785008,0.0,0.7413216177368814,0.0
Franco Ibarra,0.002915979748187383,0.012477051222110083,0.18322243877540687,0.2575426313334328,0.14913159686320077,0.9214157689746715,0.04542287171225945,0.13319016163800676,0.09427111063338883
Tsubasa Endoh,0.0,0.034683876124178656,0.06779429891181045,0.6644933430403606,0.0,0.40411521371372655,0.2155607094945772,0.06114930908179636,0.5823528100672539
Cameron Duke,0.0006374617318567461,0.22803856185959548,0.1144654745569073,0.705919123069761,0.07361182378997373,0.5524531766969292,0.2504934085621739,0.2514034486420565,0.0
Nick DeLeon,0.004068843588540561,0.1773772409646778,0.04249709587494912,0.6815655726870256,0.0,0.4709454429719869,0.4128760554065252,0.23575406927295978,0.23312421003988484
Sebastien Ibeagha,0.08478674019599812,0.0,0.40603023386043535,0.8052122311666934,0.4090326367300954,0.10100038321300797,0.04555376316160439,0.0,0.0
Toni Datković,0.09299345295173352,0.01653668558680587,0.6882888678882993,0.6479108435540534,0.14299008526049614,0.09176585473324682,0.1535264330336473,0.0,0.2123940363246403
Tyler Blackett,0.10822884934514317,0.0,0.6948729715420031,0.6258640008341332,0.0,0.0,0.18344084723285253,0.2829872393168965,0.0
Oniel Fisher,0.0,0.03576258016814538,0.3268271817881379,0.5522784115373826,0.0,0.4511199450928764,0.0,0.3338655169155127,0.52145776339798
Brendan Hines-Ike,0.10069450343209015,0.061624649951822826,0.6394518364318905,0.5529907856966833,0.291484466794533,0.30473123341243186,0.1460599677740188,0.26871495330484557,0.0
Andy Rose,0.12955527177893328,0.005735308778471936,0.6931631715340453,0.38913843457622094,0.5351693128032368,0.0,0.07832805421351101,0.2423574977358254,0.0
Josh Williams,0.08785167981542219,0.0,0.708802745975077,0.4407846724424982,0.4921378497391516,0.0,0.02800125942391045,0.2293597360400425,0.0
George Campbell,0.025274524115452512,0.08746714063655933,0.5561178133261401,0.6576703720478041,0.0403730894081689,0.4738773489839742,0.0,0.15402476730389167,0.0
Justin Morrow,0.004892581628270743,0.001424837083915445,0.32596461007960775,0.5605136912770532,0.41033939122342444,0.16416655673577524,0.06908091695170913,0.14931270199500693,0.5976202614929375
Eric Miller,0.06422477190299426,0.0,0.5027796373274256,0.5523844342358463,0.126596193102894,0.2399930990159005,0.0,0.13349198144510754,0.588655976766832
Marcelo Silva,0.05318324598576863,0.0,0.7398843511635806,0.26505307074861545,0.6095371253519831,0.0,0.05484099362842366,0.028207045181817048,0.06442732164224325
Tanner Beason,0.08928104330340056,0.0,0.7311477538281776,0.10805210587360703,0.5870790733733288,0.03843847550053665,0.1490368979989351,0.2689561715941544,0.07132899690535964
Séga Coulibaly,0.06354991590472421,0.02448944427037616,0.5010344070508657,0.16244684119631794,0.3870119807413552,0.0,0.0,0.7537631914646731,0.0
Erik Godoy,0.08705756982057647,0.010278569141152669,0.6552500933366208,0.3544832007597542,0.3089889981848208,0.12484660875612562,0.011131636504633278,0.5634875742525036,0.09274303062445796
Nicolas Isimat-Mirin,0.05479474718908235,0.0,0.5595615130050735,0.19569369857922658,0.41847116164565445,0.31565941639144784,0.0,0.6089609551479367,0.0
Frédéric Brillant,0.08866143107698499,0.0,0.7047589212815033,0.3786644401121488,0.5180321742818929,0.2745386359396952,0.09131516354479066,0.0,0.0
Sean Nealis,0.05398601225095795,0.0,0.6679646588256045,0.0,0.6998555967232863,0.19315956577257365,0.1542732994619504,0.0,0.0
Chris Mavinga,0.058585490486688235,0.018634628700391506,0.6493522294902603,0.26858019527045257,0.690494898741329,0.15122033574153276,0.03736712461071888,0.03714504746118572,0.0
Tony Alfaro,0.09192126106355702,0.0,0.5164393763234001,0.16507556874497267,0.5415303056442072,0.5376117852780308,0.09172843554302004,0.3269484660655205,0.0
Nouhou Tolo,0.036573045495488864,0.05210111531707997,0.5262416831442898,0.23288244097134364,0.4832885418953794,0.6082742884315123,0.0,0.1358752102556553,0.20677487342119566
Xavier Arreaga,0.09333047256832352,0.013405052149577832,0.6474150750579645,0.13635095066483918,0.6575010798009356,0.2886369112945511,0.14817559404627276,0.12568581119404285,0.0
Carlos Coronel,0.6327103496795853,0.0036461797912376464,0.0,0.0,0.7743799576314374,0.0,0.0,0.0,0.0
Brad Guzan,0.5550621783192227,0.0,0.0,0.0,0.23021172187191258,0.0,0.0,0.7993175472315672,0.0
Brad Knighton,0.9153381061888024,0.0,0.0,0.36696239853991125,0.0,0.16581540306224438,0.0,0.0,3.9036362630965204e-05
Jimmy Maurer,0.4201446013142175,0.0,0.0,0.06477900056854019,0.8914023534980234,0.0,0.0,0.1571115503393784,0.0
Phelipe Megiolaro,0.5835056129224868,0.0,0.0,0.7693632262315305,0.2040684646593232,0.0,0.0,0.16111327549941448,0.0
Tim Melia,0.3866448044622445,0.0,0.04566335234372399,0.0,0.8961593069725715,0.0,0.0,0.2128829489685022,0.0
Tyler Miller,0.7311892423682114,0.0,0.059487258169317415,0.0,0.6630398998574347,0.0,0.018874920861902393,0.0,0.1478018488382261
James Pantemis,0.48990232385813304,0.0,0.041526116045526,0.3584631725181044,0.7929606791306432,0.0,0.0,0.031445350459161185,0.0
Kenneth Vermeer,0.560780997244341,0.0,0.0,0.28807347812205386,0.7762334341757671,0.0,0.0,0.0,0.0
Quentin Westberg,0.6449574145161255,0.0,0.0,0.4247147926518104,0.0,0.0,0.0,0.6353324156403515,0.0
Nick Marsman,0.6246758079895344,0.0,0.05320722398747632,0.03739927483194444,0.6807669979901103,0.0,0.0,0.37697044302935323,0.0
Joe Willis,0.4397435636876196,0.0,0.0,0.0,0.8981233758205565,0.0,0.0,0.0,0.0
Kamohelo Mokotjo,0.008543272771518794,0.00181798774442264,0.14244617631025433,0.6795768207488991,0.10703650874725325,0.0253186143530051,0.0,0.7111331046497288,0.0
Joey DeZart,0.004605882737921763,0.0,0.13190796918889008,0.6523681956011939,0.18599338863479556,0.40173946012171996,0.0,0.6008383113966391,0.0
Johan Kappelhof,0.06519880635426036,0.0,0.5796437850069187,0.3170316029790873,0.3473231253429727,0.6340547072361025,0.06797025984733367,0.00031417996742794953,0.1788138159268103
Erik López,0.0,0.15184305230430684,0.007871165028283536,0.6387159399875804,0.2182182295869705,0.35190662460758476,0.5614406283101552,0.2631568078362251,0.11401371601330097
Caleb Stanko,0.053790280475942476,0.0,0.2860032607729093,0.3828629470038658,0.46173156484155586,0.6751867375788667,0.0,0.31567631490447995,0.0
Jukka Raitala,0.11228790963868053,0.0,0.368623489799428,0.7721456000004971,0.005831273871330468,0.09229334055181733,0.0,0.4967366063134089,0.0
Jalil Anibaba,0.09016999872762112,0.0,0.5991537079642185,0.773776146951305,0.0,0.0,0.18480984814500873,0.0,0.0
Ryan Shawcross,0.10017808406126413,0.0,0.7145487074347925,0.6277094461541463,0.273921943873693,0.0,0.10164701692816246,0.0,0.0
Vito Wormgoor,0.10233228782905925,0.0,0.6075230298808996,0.23378990786410622,0.3765716150800747,0.0,0.0,0.6511374422722741,0.0
Eriq Zavaleta,0.07410888335492248,0.0,0.6178611833040161,0.4661721305018052,0.5126314100607654,0.34065846194516003,0.0,0.12884031217644884,0.0
Abdoulaye Cissoko,0.0494131690920718,0.03096534358848899,0.4625246901720356,0.5759907679088913,0.4216921298131604,0.5196299747495857,0.0,0.0553666820127326,0.0
Lalas Abubakar,0.06083937743040053,0.0,0.6793891745384985,0.2557432351696645,0.644414667629569,0.06333417327320812,0.07977561308576903,0.20899446771432412,0.0
Jamal Blackman,0.7396502576898102,0.0,0.0,0.6729914533628175,0.0,0.0,0.0,0.0,0.0
Andre Blake,0.756584515726702,0.02601851541559756,0.0,0.0,0.6533780738731289,0.0,0.0,0.0,0.0
Jonathan Bond,0.41993888236118215,0.0,0.04222371385341934,0.0,0.8171640338734827,0.0,0.0,0.3925702928308298,0.0
Alex Bono,0.7134262745345237,0.018138703242253272,0.08153856165330929,0.0,0.6957337142987895,0.0,0.0,0.0,0.0
Sebastian Breza,0.4356750126289023,0.0,0.04405918479507861,0.8661770000046259,0.24079758360287876,0.0,0.0,0.0,0.0
Steve Clark,0.7105585201466976,0.0,0.0,0.0,0.6010365666707412,0.0,0.0,0.36587106331545655,0.0
Stefan Cleveland,0.7558975799942187,0.0,0.09844934851583512,0.5143722564522936,0.3204752901101549,0.0,0.0,0.21422674921336826,0.07583036646457658
Maxime Crépeau,0.8854932813481022,0.0,0.0,0.0,0.20993515180427919,0.0,0.0,0.41452247312333385,0.0
Clément Diop,0.5635281475466067,0.0,0.0,0.7450131250722687,0.0,0.0,0.0,0.35691941722571235,0.0
Matt Freese,0.9181445726675755,0.0,0.0,0.37972232542367573,0.0,0.11323205931144789,0.0,0.0,0.0
Stefan Frei,0.775587651394564,0.0,0.0,0.3482348934406251,0.404401037983838,0.0,0.0,0.3371291361959911,0.0
Pedro Gallese,0.4605921690783252,0.0,0.0,0.08036215893126251,0.8839665023040353,0.0,0.0,0.0,0.0
Bill Hamid,0.8764070133606002,0.0,0.0,0.0,0.48157112344113084,0.0,0.0,0.0,0.0
Thomas Hasal,0.6265706541738905,0.0,0.09721190207852021,0.7605580788568493,0.0,0.0,0.0,0.13967988440701792,0.0
Jon Kempin,0.8656918291616358,0.0,0.0,0.4926543597857759,0.0,0.08870929323835539,0.0,0.0,0.0
Zac MacMath,0.874278339652519,0.0,0.2813394540609762,0.14723093462348066,0.0,0.0,0.0,0.3572452290456908,0.08476080826121721
Marko Marić,0.5330728294933295,0.0,0.0,0.0,0.8450189985886414,0.04214558672299127,0.0,0.0,0.0
John McCarthy,0.7420466767305027,0.0,0.0,0.6079554997277439,0.2824125349626079,0.0,0.0,0.0,0.0
Michael Nelson,0.47741781662777955,0.0,0.0,0.6701377868933183,0.568319958248951,0.0,0.0,0.0,0.0
David Ochoa,0.8336991613511285,0.05106088101819998,0.0,0.0,0.5498531574812227,0.0,0.0,0.0,0.0
John Pulskamp,0.5730410867462264,0.0,0.0521804487065468,0.8165196361372999,0.0,0.04687000614144047,0.0,0.0,0.0
Bobby Shuttleworth,0.7160394246034044,0.0,0.0,0.0,0.643934384501179,0.0,0.0,0.07593767444661055,0.25859141608018205
Pablo Sisniega,0.6028115522686295,0.0,0.0,0.7978259344477624,0.009592224665839255,0.0,0.0,0.0,0.0
Gabriel Slonina,0.6441399711863105,0.0,0.08783824961478434,0.7483826616860573,0.13015221117631395,0.0,0.0,0.0,0.01875987841960237
Brad Stuver,0.37979591075471464,0.0,5.095070245424975e-06,0.0,0.837180181435493,0.0,0.0,0.39355356682371967,0.0
Matt Turner,0.6372692772151731,0.0,0.0,0.0,0.7693790924775903,0.0,0.0,0.035642213026409346,0.02594827598493437
Przemysław Tytoń,0.6339826411240965,0.0,0.06898010500367281,0.5859938864329792,0.4999189143552881,0.0,0.0,0.0,0.0
William Yarbrough,0.35793574414209905,0.0,0.0,0.0,0.9337462198399744,0.0,0.0,0.0,0.0
Tomas Romero,0.5740283417412264,0.000831541742191321,0.0,0.30367733819679976,0.75920431843419,0.0433549138245293,0.0,0.0,0.0
Oriol Rosell,0.009873704337400395,0.0,0.12615783109128004,0.36666422420687717,0.12471781057809164,0.7251637012281127,0.0,0.5550920035899654,0.0
